trait	transcript	log10p	transcript_Chr	transcript_start
q90TOF_reg_K08F8.1c.1	K08F8.1c.1	34.7628331454689	II	8745501
q90TOF_reg_K08F8.1d.1	K08F8.1d.1	35.6890259991548	II	8744066
q90TOF_reg_K08F8.2.1	K08F8.2.1	34.0582689996074	II	8751986
q90TOF_reg_K08F8.3.1	K08F8.3.1	35.5249453908937	II	8754070
q90TOF_reg_K08F8.3.2	K08F8.3.2	34.528496321993	II	8754070
q90TOF_reg_K08F8.4a.1	K08F8.4a.1	36.0660185307532	II	8762622
q90TOF_reg_K08F8.4b.1	K08F8.4b.1	36.0122491417639	II	8762675
q90TOF_reg_K08F8.5b.1	K08F8.5b.1	36.3319085254456	II	8766775
q90TOF_reg_K08F8.6.1	K08F8.6.1	34.0085691395624	II	8770975
q90TOF_reg_K08F9.1a.1	K08F9.1a.1	35.2664182264427	V	15137197
q90TOF_reg_K08F9.1b.1	K08F9.1b.1	34.0181473711867	V	15137029
q90TOF_reg_K08F9.1b.2	K08F9.1b.2	35.4114560273964	V	15137196
q90TOF_reg_K08F9.2.1	K08F9.2.1	35.4634002454636	V	15134198
q90TOF_reg_K08F9.2.2	K08F9.2.2	35.3466532354149	V	15134184
q90TOF_reg_K08F9.3c.1	K08F9.3c.1	35.5751918494642	V	15141570
q90TOF_reg_K08F9.4.1	K08F9.4.1	36.2848894726363	V	15144019
q90TOF_reg_K08H10.10b.1	K08H10.10b.1	33.7400040685352	V	10001060
q90TOF_reg_K08H10.1a.1	K08H10.1a.1	35.2231238907937	V	10020545
q90TOF_reg_K08H10.1b.1	K08H10.1b.1	33.7868048660064	V	10020563
q90TOF_reg_K08H10.1c.1	K08H10.1c.1	35.2710782275913	V	10023661
q90TOF_reg_K08H10.1d.1	K08H10.1d.1	35.439162269677	V	10023661
q90TOF_reg_K08H10.1d.2	K08H10.1d.2	35.7651385200523	V	10023661
q90TOF_reg_K08H10.1f.1	K08H10.1f.1	35.4371802386859	V	10020563
q90TOF_reg_K08H10.1g.1	K08H10.1g.1	35.8423836154447	V	10011923
q90TOF_reg_K08H10.1i.1	K08H10.1i.1	36.4176723589803	V	10011923
q90TOF_reg_K08H10.1k.1	K08H10.1k.1	35.8827514296581	V	10011923
q90TOF_reg_K08H10.1p.1	K08H10.1p.1	35.8799387874329	V	10011923
q90TOF_reg_K08H10.1q.1	K08H10.1q.1	35.8292070887323	V	10011923
q90TOF_reg_K08H10.1t.1	K08H10.1t.1	35.5093502876608	V	10020563
q90TOF_reg_K08H10.1u.1	K08H10.1u.1	35.5833002661758	V	10020563
q90TOF_reg_K08H10.4.1	K08H10.4.1	32.9553402816503	V	10004755
q90TOF_reg_K08H10.5	K08H10.5	34.5821746899283	V	9997094
q90TOF_reg_K08H10.6.1	K08H10.6.1	35.8872929797878	V	9993641
q90TOF_reg_K08H10.7.1	K08H10.7.1	34.5820166868615	V	9987916
q90TOF_reg_K08H10.7.2	K08H10.7.2	35.4009028545447	V	9987915
q90TOF_reg_K08H10.9.1	K08H10.9.1	34.8787476556414	V	9991812
q90TOF_reg_K08H10.9.2	K08H10.9.2	35.4743241988377	V	9991812
q90TOF_reg_K08H2.10.1	K08H2.10.1	34.9612253835597	X	13257806
q90TOF_reg_K08H2.10.2	K08H2.10.2	35.9556282044918	X	13259242
q90TOF_reg_K08H2.1.1	K08H2.1.1	35.3336367139644	X	13226134
q90TOF_reg_K08H2.2.1	K08H2.2.1	35.966898981624	X	13234278
q90TOF_reg_K08H2.3.1	K08H2.3.1	35.5339743413502	X	13237389
q90TOF_reg_K08H2.3.2	K08H2.3.2	33.8846155637193	X	13237402
q90TOF_reg_K08H2.4.1	K08H2.4.1	34.8448878893244	X	13238497
q90TOF_reg_K08H2.5.1	K08H2.5.1	36.4694056963011	X	13241109
q90TOF_reg_K08H2.6.1	K08H2.6.1	35.0737293661464	X	13245390
q90TOF_reg_K08H2.7a.1	K08H2.7a.1	35.3061295213742	X	13247660
q90TOF_reg_K08H2.8.2	K08H2.8.2	35.8343543718821	X	13251962
q90TOF_reg_K08H2.9.1	K08H2.9.1	35.9194491299101	X	13228504
q90TOF_reg_K09A11.1.1	K09A11.1.1	35.5663093730732	X	13262495
q90TOF_reg_K09A11.2.1	K09A11.2.1	35.6298913423241	X	13265041
q90TOF_reg_K09A11.3.1	K09A11.3.1	36.2168664541411	X	13267562
q90TOF_reg_K09A11.3.2	K09A11.3.2	35.4211783229788	X	13267561
q90TOF_reg_K09A11.4.1	K09A11.4.1	35.6097450888976	X	13271837
q90TOF_reg_K09A11.5.1	K09A11.5.1	35.1638316699592	X	13275315
q90TOF_reg_K09A9.1.2	K09A9.1.2	35.0724284205831	X	15607965
q90TOF_reg_K09A9.2.1	K09A9.2.1	35.1545846414064	X	15604635
q90TOF_reg_K09A9.2.2	K09A9.2.2	35.6478276344308	X	15604737
q90TOF_reg_K09A9.3.1	K09A9.3.1	36.7166787576371	X	15601067
q90TOF_reg_K09A9.4.1	K09A9.4.1	33.0698604252768	X	15591368
q90TOF_reg_K09A9.4.2	K09A9.4.2	32.6963358753959	X	15591362
q90TOF_reg_K09A9.5.1	K09A9.5.1	36.1431066589541	X	15586786
q90TOF_reg_K09A9.5.2	K09A9.5.2	35.8755383152495	X	15586786
q90TOF_reg_K09A9.6a.1	K09A9.6a.1	36.0680975861532	X	15577246
q90TOF_reg_K09A9.6b.1	K09A9.6b.1	35.981642160323	X	15579718
q90TOF_reg_K09A9.8.1	K09A9.8.1	35.6563069879584	X	15596182
q90TOF_reg_K09B11.10.1	K09B11.10.1	34.4170611212901	IV	13434172
q90TOF_reg_K09B11.1a.1	K09B11.1a.1	34.7462353460169	IV	13416792
q90TOF_reg_K09B11.1a.2	K09B11.1a.2	34.1891487079218	IV	13416069
q90TOF_reg_K09B11.2a.1	K09B11.2a.1	36.3831213223795	IV	13422500
q90TOF_reg_K09B11.2b.1	K09B11.2b.1	35.7025314119526	IV	13428229
q90TOF_reg_K09B11.4.1	K09B11.4.1	34.2696277327352	IV	13429540
q90TOF_reg_K09B11.5a.1	K09B11.5a.1	34.2943467086139	IV	13431240
q90TOF_reg_K09B11.5b.1	K09B11.5b.1	34.7324095531822	IV	13431288
q90TOF_reg_K09B11.9a.1	K09B11.9a.1	35.3263325254694	IV	13445451
q90TOF_reg_K09B11.9b.1	K09B11.9b.1	36.1265691146523	IV	13445390
q90TOF_reg_K09C4.10.1	K09C4.10.1	32.1141136476841	X	3276001
q90TOF_reg_K09C4.10.2	K09C4.10.2	33.0956383394477	X	3276001
q90TOF_reg_K09C4.1a.1	K09C4.1a.1	35.1922290553652	X	3298832
q90TOF_reg_K09C4.1a.2	K09C4.1a.2	34.3248225778785	X	3298832
q90TOF_reg_K09C4.2.1	K09C4.2.1	34.6820942419515	X	3296482
q90TOF_reg_K09C4.3	K09C4.3	34.5526634273994	X	3293290
q90TOF_reg_K09C4.5.1	K09C4.5.1	36.2319964057328	X	3282602
q90TOF_reg_K09C4.5.2	K09C4.5.2	35.8772219607863	X	3282602
q90TOF_reg_K09C4.8.1	K09C4.8.1	35.7621614970153	X	3267294
q90TOF_reg_K09C4.8.2	K09C4.8.2	34.7991549341105	X	3267294
q90TOF_reg_K09C6.7a.1	K09C6.7a.1	34.6120303808295	V	835757
q90TOF_reg_K09C6.7b.1	K09C6.7b.1	35.3570080453065	V	835757
q90TOF_reg_K09C6.8a.1	K09C6.8a.1	35.1485477465042	V	840210
q90TOF_reg_K09C6.9.1	K09C6.9.1	35.9422095330601	V	853436
q90TOF_reg_K09C6.9.2	K09C6.9.2	34.7787830208578	V	853431
q90TOF_reg_K09C8.1.1	K09C8.1.1	35.507472188511	X	10954134
q90TOF_reg_K09C8.1.2	K09C8.1.2	35.4598405237804	X	10954132
q90TOF_reg_K09C8.4.1	K09C8.4.1	34.7509295628708	X	10966551
q90TOF_reg_K09C8.5.1	K09C8.5.1	36.2176630529947	X	10972164
q90TOF_reg_K09C8.6.1	K09C8.6.1	35.4096064639916	X	10958727
q90TOF_reg_K09C8.7.1	K09C8.7.1	35.0545787025405	X	10950691
q90TOF_reg_K09C8.9.2	K09C8.9.2	35.5417494651454	X	10967301
q90TOF_reg_K09D9.1.1	K09D9.1.1	34.8076412539463	V	4025047
q90TOF_reg_K09D9.11	K09D9.11	34.7604107767869	V	3997124
q90TOF_reg_K09D9.12	K09D9.12	33.2627934222769	V	4002327
q90TOF_reg_K09D9.13.1	K09D9.13.1	34.8047551925162	V	4017080
q90TOF_reg_K09D9.2.1	K09D9.2.1	33.1977991042632	V	4022609
q90TOF_reg_K09D9.4	K09D9.4	34.9096245184144	V	4015587
q90TOF_reg_K09E10.2b.1	K09E10.2b.1	35.2544438960498	IV	12308142
q90TOF_reg_K09E10.2b.2	K09E10.2b.2	35.8482884558036	IV	12308142
q90TOF_reg_K09E2.3.2	K09E2.3.2	36.2087162604184	X	8673084
q90TOF_reg_K09E2.4a.2	K09E2.4a.2	34.2743574658944	X	8661276
q90TOF_reg_K09E2.4b.1	K09E2.4b.1	34.6936411790831	X	8664281
q90TOF_reg_K09E2.4b.2	K09E2.4b.2	34.8171652077795	X	8667602
q90TOF_reg_K09E3.4	K09E3.4	35.2676483742143	X	17119294
q90TOF_reg_K09E3.5.1	K09E3.5.1	35.5738633238098	X	17109163
q90TOF_reg_K09E3.6.1	K09E3.6.1	35.7668454594092	X	17112932
q90TOF_reg_K09E3.6.2	K09E3.6.2	35.5666371580466	X	17112932
q90TOF_reg_K09E3.7.1	K09E3.7.1	35.6560957915935	X	17131348
q90TOF_reg_K09E3.7.2	K09E3.7.2	35.7132975977997	X	17131347
q90TOF_reg_K09E4.1.1	K09E4.1.1	36.3165859509754	II	14137838
q90TOF_reg_K09E4.1.2	K09E4.1.2	35.0541972313301	II	14137830
q90TOF_reg_K09E4.2a.1	K09E4.2a.1	34.7454167705734	II	14127641
q90TOF_reg_K09E4.2b.1	K09E4.2b.1	35.814027780536	II	14127851
q90TOF_reg_K09E4.3a.1	K09E4.3a.1	35.7086653942392	II	14123944
q90TOF_reg_K09E4.3a.2	K09E4.3a.2	36.1306631590114	II	14123944
q90TOF_reg_K09E4.4.1	K09E4.4.1	36.1101456924423	II	14114213
q90TOF_reg_K09E4.4.2	K09E4.4.2	35.2164605942109	II	14114213
q90TOF_reg_K09E4.5.1	K09E4.5.1	35.9752748338753	II	14104770
q90TOF_reg_K09E4.6.1	K09E4.6.1	36.1634580094271	II	14108016
q90TOF_reg_K09E4.6.2	K09E4.6.2	35.5176255329454	II	14089796
q90TOF_reg_K09E9.1a.1	K09E9.1a.1	35.9133523569288	X	15620465
q90TOF_reg_K09E9.1a.2	K09E9.1a.2	33.9659763834507	X	15622307
q90TOF_reg_K09E9.2.1	K09E9.2.1	35.4881499757761	X	15613797
q90TOF_reg_K09E9.2.2	K09E9.2.2	35.9085659248813	X	15613797
q90TOF_reg_K09E9.3a.2	K09E9.3a.2	35.5784358581943	X	15611766
q90TOF_reg_K09E9.3b.1	K09E9.3b.1	37.1079572085247	X	15611795
q90TOF_reg_K09E9.4.1	K09E9.4.1	36.2321769361776	X	15628163
q90TOF_reg_K09E9.7.1	K09E9.7.1	35.871796991959	X	15640903
q90TOF_reg_K09E9.7.2	K09E9.7.2	33.8279807809846	X	15641414
q90TOF_reg_K09F5.2.1	K09F5.2.1	34.254625546231	X	7727889
q90TOF_reg_K09F5.3.2	K09F5.3.2	36.4647518249033	X	7725872
q90TOF_reg_K09F5.5.1	K09F5.5.1	35.7913840209437	X	7733334
q90TOF_reg_K09F5.5.2	K09F5.5.2	35.4159680431413	X	7733331
q90TOF_reg_K09F5.6a.1	K09F5.6a.1	33.3556728297116	X	7719272
q90TOF_reg_K09F5.6b.1	K09F5.6b.1	35.3717649807608	X	7719273
q90TOF_reg_K09G1.1a.2	K09G1.1a.2	36.4205105739725	V	9589152
q90TOF_reg_K09G1.1b.1	K09G1.1b.1	35.7359794830894	V	9584253
q90TOF_reg_K09G1.1b.2	K09G1.1b.2	34.8288769960543	V	9585029
q90TOF_reg_K09G1.1c.1	K09G1.1c.1	35.6348358736574	V	9584405
q90TOF_reg_K09G1.1d.1	K09G1.1d.1	36.4469607991749	V	9583627
q90TOF_reg_K09G1.2.1	K09G1.2.1	36.3437273343893	V	9590617
q90TOF_reg_K09G1.4a.1	K09G1.4a.1	35.0169573758063	V	9608562
q90TOF_reg_K09G1.4a.2	K09G1.4a.2	35.2839591498087	V	9608560
q90TOF_reg_K09G1.4c.1	K09G1.4c.1	35.074316094925	V	9608580
q90TOF_reg_K09H11.11.1	K09H11.11.1	35.4554197156062	V	5754502
q90TOF_reg_K09H11.1.1	K09H11.1.1	35.4732697561578	V	5747819
q90TOF_reg_K09H11.1.2	K09H11.1.2	35.7021659614792	V	5747768
q90TOF_reg_K09H11.3.1	K09H11.3.1	35.7440379481246	V	5717885
q90TOF_reg_K09H11.4.1	K09H11.4.1	35.5791144411139	V	5722832
q90TOF_reg_K09H11.6.1	K09H11.6.1	34.2443764710548	V	5734619
q90TOF_reg_K09H11.7.1	K09H11.7.1	39.5924661949172	V	5752352
q90TOF_reg_K09H11.9.1	K09H11.9.1	35.9649733694104	V	5714760
q90TOF_reg_K09H9.2.1	K09H9.2.1	34.8160498048194	I	3148014
q90TOF_reg_K09H9.2.2	K09H9.2.2	35.6945112751875	I	3147996
q90TOF_reg_K09H9.3.1	K09H9.3.1	34.785137201484	I	3137185
q90TOF_reg_K09H9.5.1	K09H9.5.1	35.4438594088246	I	3141704
q90TOF_reg_K09H9.5.2	K09H9.5.2	34.6577891115425	I	3141698
q90TOF_reg_K09H9.6.1	K09H9.6.1	35.5933155365994	I	3144410
q90TOF_reg_K09H9.7.1	K09H9.7.1	35.8795444574514	I	3150341
q90TOF_reg_K09H9.8.1	K09H9.8.1	35.0225100353203	I	3138541
q90TOF_reg_K09H9.8.2	K09H9.8.2	35.9472765497999	I	3138535
q90TOF_reg_K09H9.9.1	K09H9.9.1	35.4111752763938	I	3132970
q90TOF_reg_K10B2.1a.2	K10B2.1a.2	35.3699165218532	II	6371295
q90TOF_reg_K10B2.1b.1	K10B2.1b.1	37.0188538453112	II	6371306
q90TOF_reg_K10B2.1d.1	K10B2.1d.1	35.4416448468429	II	6371596
q90TOF_reg_K10B2.2a.1	K10B2.2a.1	34.5487688732881	II	6366990
q90TOF_reg_K10B2.2a.2	K10B2.2a.2	35.1461248304292	II	6366991
q90TOF_reg_K10B2.2b.1	K10B2.2b.1	34.8305322272874	II	6368116
q90TOF_reg_K10B2.3a.1	K10B2.3a.1	36.0654356456194	II	6365740
q90TOF_reg_K10B2.3a.2	K10B2.3a.2	35.3721875638473	II	6365722
q90TOF_reg_K10B2.3b.1	K10B2.3b.1	33.4125962027403	II	6365722
q90TOF_reg_K10B2.4.1	K10B2.4.1	34.3571448280349	II	6360326
q90TOF_reg_K10B2.5.1	K10B2.5.1	35.082485385116	II	6361159
q90TOF_reg_K10B3.10a.1	K10B3.10a.1	35.1063164456569	X	3117439
q90TOF_reg_K10B3.10a.2	K10B3.10a.2	35.0141890024964	X	3117466
q90TOF_reg_K10B3.10b.1	K10B3.10b.1	35.7156556953906	X	3117944
q90TOF_reg_K10B3.1a.1	K10B3.1a.1	35.0161537830383	X	3135498
q90TOF_reg_K10B3.1b.1	K10B3.1b.1	36.0470257812627	X	3135486
q90TOF_reg_K10B3.5.1	K10B3.5.1	31.8557951119608	X	3103235
q90TOF_reg_K10B3.6a.1	K10B3.6a.1	35.4967231535292	X	3106535
q90TOF_reg_K10B3.6b.1	K10B3.6b.1	34.6109164863105	X	3108851
q90TOF_reg_K10B3.6d.1	K10B3.6d.1	35.1189873905444	X	3106634
q90TOF_reg_K10B3.7.1	K10B3.7.1	35.4274566843392	X	3112084
q90TOF_reg_K10B3.7.2	K10B3.7.2	35.9786414162392	X	3112084
q90TOF_reg_K10B3.8.1	K10B3.8.1	35.5883413633208	X	3113438
q90TOF_reg_K10B3.8.2	K10B3.8.2	36.1760143097417	X	3113438
q90TOF_reg_K10B3.9.1	K10B3.9.1	35.4579418673529	X	3114668
q90TOF_reg_K10B4.3.1	K10B4.3.1	35.3673076178571	II	114429
q90TOF_reg_K10B4.5.1	K10B4.5.1	35.5368417527937	II	126938
q90TOF_reg_K10B4.6a.1	K10B4.6a.1	35.3448393194069	II	130983
q90TOF_reg_K10B4.6a.2	K10B4.6a.2	35.326502832564	II	130977
q90TOF_reg_K10C2.1.1	K10C2.1.1	35.2478988246095	X	6421036
q90TOF_reg_K10C2.12.1	K10C2.12.1	35.7434242352945	X	6420074
q90TOF_reg_K10C2.1.2	K10C2.1.2	34.3134647944909	X	6421031
q90TOF_reg_K10C2.14.1	K10C2.14.1	35.3351421478413	X	6439645
q90TOF_reg_K10C2.3.1	K10C2.3.1	36.1642403792128	X	6444185
q90TOF_reg_K10C2.4.1	K10C2.4.1	35.1650165520113	X	6446649
q90TOF_reg_K10C2.4.2	K10C2.4.2	36.3492178995574	X	6446649
q90TOF_reg_K10C2.7.1	K10C2.7.1	35.6403157642224	X	6442655
q90TOF_reg_K10C2.8.1	K10C2.8.1	35.3751472541507	X	6436440
q90TOF_reg_K10C3.2.2	K10C3.2.2	35.6698460566689	I	9850020
q90TOF_reg_K10C3.3.2	K10C3.3.2	36.6297810369779	I	9847400
q90TOF_reg_K10C3.4a.1	K10C3.4a.1	36.247143418336	I	9853658
q90TOF_reg_K10C3.4a.2	K10C3.4a.2	35.7515979968295	I	9853663
q90TOF_reg_K10C3.5a.2	K10C3.5a.2	35.389460220513	I	9863584
q90TOF_reg_K10C3.5b.1	K10C3.5b.1	35.4902891272415	I	9863588
q90TOF_reg_K10C3.6a.1	K10C3.6a.1	35.4216655631265	I	9869632
q90TOF_reg_K10C3.6a.2	K10C3.6a.2	35.4284031634025	I	9869700
q90TOF_reg_K10C3.6b.2	K10C3.6b.2	35.2460392700475	I	9871221
q90TOF_reg_K10C3.6c.1	K10C3.6c.1	35.4988728168656	I	9869718
q90TOF_reg_K10C3.6d.1	K10C3.6d.1	35.3668267329296	I	9869767
q90TOF_reg_K10C8.1.1	K10C8.1.1	35.6160915633074	V	12692481
q90TOF_reg_K10C8.2a.1	K10C8.2a.1	35.441799746509	V	12690513
q90TOF_reg_K10C8.3a.1	K10C8.3a.1	35.7798759052101	V	12697794
q90TOF_reg_K10C8.3a.2	K10C8.3a.2	35.1141677653728	V	12697794
q90TOF_reg_K10C8.3b.1	K10C8.3b.1	35.9465355950519	V	12703400
q90TOF_reg_K10C8.3c.1	K10C8.3c.1	35.482865156377	V	12697858
q90TOF_reg_K10C8.3c.2	K10C8.3c.2	35.4668698882713	V	12697852
q90TOF_reg_K10C8.4.2	K10C8.4.2	35.7949556841293	V	12696225
q90TOF_reg_K10C9.1.1	K10C9.1.1	35.5144207953524	V	1075200
q90TOF_reg_K10C9.3.2	K10C9.3.2	28.8876078267415	V	1061593
q90TOF_reg_K10C9.7.1	K10C9.7.1	35.9041136743485	V	1065682
q90TOF_reg_K10C9.7.2	K10C9.7.2	34.7216094065391	V	1065674
q90TOF_reg_K10C9.9	K10C9.9	30.7761682045324	V	1054602
q90TOF_reg_K10D11.1.1	K10D11.1.1	34.6910464593712	IV	12976231
q90TOF_reg_K10D11.1.2	K10D11.1.2	35.5932729719257	IV	12976293
q90TOF_reg_K10D11.3a.1	K10D11.3a.1	35.1445518193518	IV	12982119
q90TOF_reg_K10D11.3c.1	K10D11.3c.1	35.757304775129	IV	12982207
q90TOF_reg_K10D11.5.1	K10D11.5.1	35.3568896145067	IV	12989685
q90TOF_reg_K10D11.5.2	K10D11.5.2	36.1212650743382	IV	12989684
q90TOF_reg_K10D11.6.1	K10D11.6.1	36.9285376828269	IV	12986723
q90TOF_reg_K10D2.1a.2	K10D2.1a.2	35.8641498440816	III	5191124
q90TOF_reg_K10D2.1c.1	K10D2.1c.1	35.6060040579334	III	5193972
q90TOF_reg_K10D2.2.1	K10D2.2.1	35.1509594770659	III	5185920
q90TOF_reg_K10D2.2.2	K10D2.2.2	36.1294191020387	III	5185914
q90TOF_reg_K10D2.3.1	K10D2.3.1	35.4856329567032	III	5173920
q90TOF_reg_K10D2.3.2	K10D2.3.2	34.2388675580948	III	5173920
q90TOF_reg_K10D2.4.2	K10D2.4.2	34.7893973580932	III	5173437
q90TOF_reg_K10D2.5.1	K10D2.5.1	32.7649939452254	III	5172720
q90TOF_reg_K10D2.6.2	K10D2.6.2	35.1052052061479	III	5196672
q90TOF_reg_K10D2.8.1	K10D2.8.1	36.2535512205893	III	5188726
q90TOF_reg_K10D3.2.1	K10D3.2.1	35.4245747149367	I	7122614
q90TOF_reg_K10D3.2.2	K10D3.2.2	35.4962255501626	I	7122604
q90TOF_reg_K10D3.3.1	K10D3.3.1	35.4141624846105	I	7132747
q90TOF_reg_K10D3.4.1	K10D3.4.1	34.5780558358927	I	7134738
q90TOF_reg_K10D3.6.1	K10D3.6.1	35.6971731834972	I	7116329
q90TOF_reg_K10D6.1.1	K10D6.1.1	34.2807677090864	V	11191283
q90TOF_reg_K10D6.2a.1	K10D6.2a.1	35.694244383962	V	11193732
q90TOF_reg_K10D6.2b.1	K10D6.2b.1	35.6749327871538	V	11193733
q90TOF_reg_K10D6.2b.2	K10D6.2b.2	35.5363484147732	V	11193732
q90TOF_reg_K10D6.2c.1	K10D6.2c.1	35.0613971176304	V	11193732
q90TOF_reg_K10D6.2d.1	K10D6.2d.1	35.4868924815068	V	11193732
q90TOF_reg_K10D6.3a.1	K10D6.3a.1	35.869390417839	V	11200616
q90TOF_reg_K10D6.4a.1	K10D6.4a.1	35.3962120600538	V	11214943
q90TOF_reg_K10D6.4b.1	K10D6.4b.1	35.4209988897572	V	11201905
q90TOF_reg_K10F12.3a.1	K10F12.3a.1	35.5985574238287	III	367326
q90TOF_reg_K10F12.3b.1	K10F12.3b.1	36.6840196878074	III	365949
q90TOF_reg_K10F12.4a.1	K10F12.4a.1	35.1627310235193	III	378137
q90TOF_reg_K10F12.4b.1	K10F12.4b.1	35.7350847253504	III	378004
q90TOF_reg_K10F12.6	K10F12.6	35.254681893758	III	398728
q90TOF_reg_K10G4.10.1	K10G4.10.1	27.6524308625737	V	17273549
q90TOF_reg_K10G4.13	K10G4.13	26.3140309590387	V	17294413
q90TOF_reg_K10G4.3.1	K10G4.3.1	33.9650483392241	V	17264066
q90TOF_reg_K10G4.5.1	K10G4.5.1	25.4054479918241	V	17298283
q90TOF_reg_K10G6.1.1	K10G6.1.1	36.1667935391675	II	3982549
q90TOF_reg_K10G6.2.1	K10G6.2.1	34.5654066141789	II	3976246
q90TOF_reg_K10G6.3a.1	K10G6.3a.1	33.9566608139904	II	3962223
q90TOF_reg_K10G6.3a.2	K10G6.3a.2	35.7575567441149	II	3962223
q90TOF_reg_K10G6.3b.1	K10G6.3b.1	34.2509331122739	II	3962223
q90TOF_reg_K10G6.3e.1	K10G6.3e.1	34.9764925503049	II	3966495
q90TOF_reg_K10G6.3f.1	K10G6.3f.1	34.0495611897311	II	3950377
q90TOF_reg_K10G6.3f.2	K10G6.3f.2	35.0375035357209	II	3950377
q90TOF_reg_K10G6.3g.1	K10G6.3g.1	35.2593774270063	II	3950377
q90TOF_reg_K10G6.3r.1	K10G6.3r.1	35.60604821225	II	3964340
q90TOF_reg_K10G6.3s.1	K10G6.3s.1	35.1302983184193	II	3966495
q90TOF_reg_K10G6.5.1	K10G6.5.1	34.7823137796165	II	3987250
q90TOF_reg_K10G6.9.1	K10G6.9.1	35.5718605316201	II	3972262
q90TOF_reg_K10G9.1.1	K10G9.1.1	35.7303192676992	III	10295137
q90TOF_reg_K10G9.1.2	K10G9.1.2	35.4061451413495	III	10295131
q90TOF_reg_K10G9.2.2	K10G9.2.2	35.7909592136549	III	10285921
q90TOF_reg_K10G9.3b.1	K10G9.3b.1	35.3801686724921	III	10279127
q90TOF_reg_K10H10.10a.1	K10H10.10a.1	35.5077620141135	II	14508054
q90TOF_reg_K10H10.1.1	K10H10.1.1	35.8132074350056	II	14489802
q90TOF_reg_K10H10.12.1	K10H10.12.1	35.5349889299187	II	14505015
q90TOF_reg_K10H10.1.2	K10H10.1.2	35.3114344046726	II	14489802
q90TOF_reg_K10H10.2.2	K10H10.2.2	34.6345845350669	II	14492827
q90TOF_reg_K10H10.3a.1	K10H10.3a.1	35.8223329529026	II	14498026
q90TOF_reg_K10H10.3c.1	K10H10.3c.1	35.4567745174859	II	14498543
q90TOF_reg_K10H10.3d.1	K10H10.3d.1	35.3957323938203	II	14498200
q90TOF_reg_K10H10.4a.1	K10H10.4a.1	35.5313442419052	II	14500422
q90TOF_reg_K10H10.4b.1	K10H10.4b.1	36.0650465968925	II	14500786
q90TOF_reg_K10H10.5.1	K10H10.5.1	36.230955506609	II	14501747
q90TOF_reg_K10H10.7.1	K10H10.7.1	36.3801239810247	II	14507089
q90TOF_reg_K11B4.1.1	K11B4.1.1	35.090667129035	I	14794292
q90TOF_reg_K11B4.1.2	K11B4.1.2	34.3083657480045	I	14794897
q90TOF_reg_K11B4.2.1	K11B4.2.1	34.7570633122753	I	14797660
q90TOF_reg_K11B4.2.2	K11B4.2.2	35.4789650239664	I	14797660
q90TOF_reg_K11C4.1.1	K11C4.1.1	36.3663440883322	V	6896999
q90TOF_reg_K11C4.2.1	K11C4.2.1	36.1444114065335	V	6895078
q90TOF_reg_K11C4.3a.1	K11C4.3a.1	35.7328358684141	V	6881338
q90TOF_reg_K11C4.3a.2	K11C4.3a.2	35.5861924597807	V	6881338
q90TOF_reg_K11C4.3b.1	K11C4.3b.1	35.0557889590997	V	6881342
q90TOF_reg_K11C4.3c.1	K11C4.3c.1	36.3173532343139	V	6881978
q90TOF_reg_K11C4.3d.1	K11C4.3d.1	35.8828077417492	V	6881390
q90TOF_reg_K11C4.4.2	K11C4.4.2	35.7340206448981	V	6898539
q90TOF_reg_K11C4.5a.1	K11C4.5a.1	36.0411505238998	V	6901683
q90TOF_reg_K11C4.5c.1	K11C4.5c.1	33.2346466870889	V	6901686
q90TOF_reg_K11C4.5d.1	K11C4.5d.1	35.7917448343425	V	6901744
q90TOF_reg_K11C4.5h.1	K11C4.5h.1	35.971082459934	V	6902016
q90TOF_reg_K11C4.5p.1	K11C4.5p.1	35.2818212546015	V	6902016
q90TOF_reg_K11D12.10a.1	K11D12.10a.1	34.7284346327305	V	5056376
q90TOF_reg_K11D12.10a.2	K11D12.10a.2	33.9166032231632	V	5056376
q90TOF_reg_K11D12.10b.1	K11D12.10b.1	34.8573810310494	V	5056381
q90TOF_reg_K11D12.10c.1	K11D12.10c.1	35.345558318736	V	5056378
q90TOF_reg_K11D12.11.1	K11D12.11.1	35.3343545538358	V	5036572
q90TOF_reg_K11D12.11.2	K11D12.11.2	34.5428467142438	V	5036580
q90TOF_reg_K11D12.1.1	K11D12.1.1	35.3358456812602	V	5053619
q90TOF_reg_K11D12.12.2	K11D12.12.2	34.7372220951877	V	5052259
q90TOF_reg_K11D12.13.1	K11D12.13.1	33.7112004298459	V	5033398
q90TOF_reg_K11D12.13.2	K11D12.13.2	31.6905611050608	V	5033399
q90TOF_reg_K11D12.2.1	K11D12.2.1	34.9801725517661	V	5049541
q90TOF_reg_K11D12.2.2	K11D12.2.2	35.7829586739041	V	5049586
q90TOF_reg_K11D12.3a.1	K11D12.3a.1	36.1269048006728	V	5019224
q90TOF_reg_K11D12.3a.2	K11D12.3a.2	36.309905939099	V	5019218
q90TOF_reg_K11D12.3b.1	K11D12.3b.1	34.9569024776092	V	5020054
q90TOF_reg_K11D12.4.1	K11D12.4.1	35.3670054073893	V	5023706
q90TOF_reg_K11D12.4.2	K11D12.4.2	34.6754331057958	V	5023684
q90TOF_reg_K11D12.5.1	K11D12.5.1	35.9749678014582	V	5029319
